subid,subage,condition,trial,speakerChange,agent,altAgent,leftFruit,rightFruit,pref,pick,correct,rt,test_date,experiment,experimenter,keep_drop,sex,dob,age_num,check_age
190207_6_pref2,3,preference,1,true,Cat,Elephant,t9,t8,left,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t9.png,1,15271,2019-02-07,mcc_kids_pref_2,MM,keep,F,2015-04-16,3.8164383561643835,TRUE
190207_6_pref2,3,preference,2,false,Pig,Sheep,t6,t2,left,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t2.png,0,12159,2019-02-07,mcc_kids_pref_2,MM,keep,F,2015-04-16,3.8164383561643835,TRUE
190207_6_pref2,3,preference,3,false,Tiger,Sheep,t15,t12,left,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t12.png,0,10540,2019-02-07,mcc_kids_pref_2,MM,keep,F,2015-04-16,3.8164383561643835,TRUE
190207_6_pref2,3,preference,4,true,Monkey,Sheep,t11,t16,right,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t16.png,1,9533,2019-02-07,mcc_kids_pref_2,MM,keep,F,2015-04-16,3.8164383561643835,TRUE
190207_6_pref2,3,preference,5,true,Bunny,Bear,t14,t7,right,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t14.png,0,10308,2019-02-07,mcc_kids_pref_2,MM,keep,F,2015-04-16,3.8164383561643835,TRUE
190207_6_pref2,3,preference,6,false,Mouse,Frog,t10,t3,right,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t3.png,1,12590,2019-02-07,mcc_kids_pref_2,MM,keep,F,2015-04-16,3.8164383561643835,TRUE
190207_6_pref2,3,preference,7,false,Dog,Frog,t1,t17,left,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t1.png,1,8092,2019-02-07,mcc_kids_pref_2,MM,keep,F,2015-04-16,3.8164383561643835,TRUE
190207_6_pref2,3,preference,8,true,Beaver,Frog,t4,t5,right,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t4.png,0,12712,2019-02-07,mcc_kids_pref_2,MM,keep,F,2015-04-16,3.8164383561643835,TRUE
190207_7_pref2,4,preference,train,false,Elephant,Elephant,car,bear,left,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/car.png,1,11059,2019-02-07,mcc_kids_pref_2,MM,keep,M,2014-04-19,4.808219178082192,TRUE
190207_7_pref2,4,preference,train,false,Pig,Elephant,duck,ball,right,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/ball.png,1,8073,2019-02-07,mcc_kids_pref_2,MM,keep,M,2014-04-19,4.808219178082192,TRUE
190207_7_pref2,4,preference,1,true,Sheep,Elephant,t6,t1,left,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t1.png,0,19973,2019-02-07,mcc_kids_pref_2,MM,keep,M,2014-04-19,4.808219178082192,TRUE
190207_7_pref2,4,preference,2,false,Mouse,Frog,t12,t2,left,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t2.png,0,10065,2019-02-07,mcc_kids_pref_2,MM,keep,M,2014-04-19,4.808219178082192,TRUE
190207_7_pref2,4,preference,3,false,Bunny,Frog,t5,t9,left,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t9.png,0,14131,2019-02-07,mcc_kids_pref_2,MM,keep,M,2014-04-19,4.808219178082192,TRUE
190207_7_pref2,4,preference,4,true,Beaver,Frog,t8,t14,right,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t8.png,0,13937,2019-02-07,mcc_kids_pref_2,MM,keep,M,2014-04-19,4.808219178082192,TRUE
190207_7_pref2,4,preference,5,true,Monkey,Tiger,t17,t4,left,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t4.png,0,16289,2019-02-07,mcc_kids_pref_2,MM,keep,M,2014-04-19,4.808219178082192,TRUE
190207_7_pref2,4,preference,6,false,Dog,Pig,t10,t15,right,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t10.png,0,14759,2019-02-07,mcc_kids_pref_2,MM,keep,M,2014-04-19,4.808219178082192,TRUE
190207_7_pref2,4,preference,7,false,Cat,Pig,t16,t11,right,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t16.png,0,9227,2019-02-07,mcc_kids_pref_2,MM,keep,M,2014-04-19,4.808219178082192,TRUE
190207_7_pref2,4,preference,8,true,Bear,Pig,t7,t3,right,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t7.png,0,11861,2019-02-07,mcc_kids_pref_2,MM,keep,M,2014-04-19,4.808219178082192,TRUE
190207_8_pref2,3,preference,train,false,Elephant,Frog,car,bear,left,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/car.png,1,12758,2019-02-07,mcc_kids_pref_2,MM,keep,M,2015-12-14,3.1534246575342464,TRUE
190207_8_pref2,3,preference,train,false,Pig,Frog,duck,ball,right,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/ball.png,1,12964,2019-02-07,mcc_kids_pref_2,MM,keep,M,2015-12-14,3.1534246575342464,TRUE
190207_8_pref2,3,preference,1,false,Cat,Frog,t5,t6,left,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t5.png,1,8494,2019-02-07,mcc_kids_pref_2,MM,keep,M,2015-12-14,3.1534246575342464,TRUE
190207_8_pref2,3,preference,2,true,Pig,Frog,t2,t4,right,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t4.png,1,17150,2019-02-07,mcc_kids_pref_2,MM,keep,M,2015-12-14,3.1534246575342464,TRUE
190207_8_pref2,3,preference,3,false,Sheep,Elephant,t10,t16,left,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t10.png,1,10723,2019-02-07,mcc_kids_pref_2,MM,keep,M,2015-12-14,3.1534246575342464,TRUE
190207_8_pref2,3,preference,4,true,Tiger,Elephant,t7,t17,right,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t17.png,1,14139,2019-02-07,mcc_kids_pref_2,MM,keep,M,2015-12-14,3.1534246575342464,TRUE
190207_8_pref2,3,preference,5,true,Beaver,Bunny,t8,t15,right,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t15.png,1,14300,2019-02-07,mcc_kids_pref_2,MM,keep,M,2015-12-14,3.1534246575342464,TRUE
190207_8_pref2,3,preference,6,false,Monkey,Dog,t9,t3,right,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t3.png,1,14397,2019-02-07,mcc_kids_pref_2,MM,keep,M,2015-12-14,3.1534246575342464,TRUE
190207_8_pref2,3,preference,7,false,Mouse,Dog,t1,t14,left,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t1.png,1,12341,2019-02-07,mcc_kids_pref_2,MM,keep,M,2015-12-14,3.1534246575342464,TRUE
190207_8_pref2,3,preference,8,true,Bear,Dog,t11,t12,left,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t11.png,1,14683,2019-02-07,mcc_kids_pref_2,MM,keep,M,2015-12-14,3.1534246575342464,TRUE
190207_9_pref2,3,preference,train,false,Elephant,Frog,car,bear,left,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/car.png,1,13742,2019-02-07,mcc_kids_pref_2,MM,keep,F,2015-08-11,3.495890410958904,TRUE
190207_9_pref2,3,preference,train,false,Pig,Frog,duck,ball,right,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/ball.png,1,11371,2019-02-07,mcc_kids_pref_2,MM,keep,F,2015-08-11,3.495890410958904,TRUE
190207_9_pref2,3,preference,1,true,Bunny,Frog,t11,t17,right,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t11.png,0,17806,2019-02-07,mcc_kids_pref_2,MM,keep,F,2015-08-11,3.495890410958904,TRUE
190207_9_pref2,3,preference,2,false,Cat,Dog,t14,t4,left,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t4.png,0,14573,2019-02-07,mcc_kids_pref_2,MM,keep,F,2015-08-11,3.495890410958904,TRUE
190207_9_pref2,3,preference,3,true,Elephant,Dog,t10,t8,left,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t8.png,0,15206,2019-02-07,mcc_kids_pref_2,MM,keep,F,2015-08-11,3.495890410958904,TRUE
190207_9_pref2,3,preference,4,false,Monkey,Bear,t9,t7,left,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t7.png,0,14423,2019-02-07,mcc_kids_pref_2,MM,keep,F,2015-08-11,3.495890410958904,TRUE
190207_9_pref2,3,preference,5,true,Tiger,Bear,t12,t2,right,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t2.png,1,14522,2019-02-07,mcc_kids_pref_2,MM,keep,F,2015-08-11,3.495890410958904,TRUE
190207_9_pref2,3,preference,6,false,Mouse,Pig,t15,t1,right,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t15.png,0,13758,2019-02-07,mcc_kids_pref_2,MM,keep,F,2015-08-11,3.495890410958904,TRUE
190207_9_pref2,3,preference,7,true,Sheep,Pig,t6,t16,right,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t6.png,0,14905,2019-02-07,mcc_kids_pref_2,MM,keep,F,2015-08-11,3.495890410958904,TRUE
190207_9_pref2,3,preference,8,false,Beaver,NA,t3,t5,left,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t5.png,0,11634,2019-02-07,mcc_kids_pref_2,MM,keep,F,2015-08-11,3.495890410958904,TRUE
190207_10_pref2,4,preference,train,false,Elephant,Beaver,car,bear,left,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/car.png,1,12198,2019-02-07,mcc_kids_pref_2,MM,keep,M,2015-02-28,3.9452054794520546,FALSE
190207_10_pref2,4,preference,train,false,Pig,Beaver,duck,ball,right,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/ball.png,1,8091,2019-02-07,mcc_kids_pref_2,MM,keep,M,2015-02-28,3.9452054794520546,FALSE
190207_10_pref2,4,preference,1,false,Cat,Beaver,t9,t6,right,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t6.png,1,12340,2019-02-07,mcc_kids_pref_2,MM,keep,M,2015-02-28,3.9452054794520546,FALSE
190207_10_pref2,4,preference,2,true,Pig,Beaver,t15,t14,left,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t14.png,0,10791,2019-02-07,mcc_kids_pref_2,MM,keep,M,2015-02-28,3.9452054794520546,FALSE
190207_10_pref2,4,preference,3,false,Bunny,Dog,t16,t5,right,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t16.png,0,12294,2019-02-07,mcc_kids_pref_2,MM,keep,M,2015-02-28,3.9452054794520546,FALSE
190207_10_pref2,4,preference,4,true,Tiger,Dog,t10,t17,left,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t17.png,0,9992,2019-02-07,mcc_kids_pref_2,MM,keep,M,2015-02-28,3.9452054794520546,FALSE
190207_10_pref2,4,preference,5,true,Elephant,Mouse,t1,t11,right,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t1.png,0,12157,2019-02-07,mcc_kids_pref_2,MM,keep,M,2015-02-28,3.9452054794520546,FALSE
190207_10_pref2,4,preference,6,false,Frog,Monkey,t3,t8,left,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t3.png,1,9272,2019-02-07,mcc_kids_pref_2,MM,keep,M,2015-02-28,3.9452054794520546,FALSE
190207_10_pref2,4,preference,7,true,Sheep,Monkey,t12,t2,left,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t12.png,1,12070,2019-02-07,mcc_kids_pref_2,MM,keep,M,2015-02-28,3.9452054794520546,FALSE
190207_10_pref2,4,preference,8,false,Bear,NA,t4,t7,right,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t7.png,1,9710,2019-02-07,mcc_kids_pref_2,MM,keep,M,2015-02-28,3.9452054794520546,FALSE
190207_11_pref2,3,preference,train,false,Elephant,Pig,car,bear,left,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/car.png,1,9563,2019-02-07,mcc_kids_pref_2,MM,keep,M,2015-05-10,3.750684931506849,TRUE
190207_11_pref2,3,preference,train,false,Pig,Pig,duck,ball,right,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/ball.png,1,10538,2019-02-07,mcc_kids_pref_2,MM,keep,M,2015-05-10,3.750684931506849,TRUE
190207_11_pref2,3,preference,1,true,Tiger,Pig,t8,t16,right,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t16.png,1,14630,2019-02-07,mcc_kids_pref_2,MM,keep,M,2015-05-10,3.750684931506849,TRUE
190207_11_pref2,3,preference,2,false,Sheep,Bear,t12,t1,right,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t12.png,0,19241,2019-02-07,mcc_kids_pref_2,MM,keep,M,2015-05-10,3.750684931506849,TRUE
190207_11_pref2,3,preference,3,false,Monkey,Bear,t17,t15,right,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t17.png,0,13900,2019-02-07,mcc_kids_pref_2,MM,keep,M,2015-05-10,3.750684931506849,TRUE
190207_11_pref2,3,preference,4,true,Cat,Bear,t4,t9,left,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t9.png,0,12847,2019-02-07,mcc_kids_pref_2,MM,keep,M,2015-05-10,3.750684931506849,TRUE
190207_11_pref2,3,preference,5,false,Bunny,Beaver,t10,t14,right,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t14.png,1,11908,2019-02-07,mcc_kids_pref_2,MM,keep,M,2015-05-10,3.750684931506849,TRUE
190207_11_pref2,3,preference,6,true,Dog,Beaver,t3,t11,left,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t11.png,0,13558,2019-02-07,mcc_kids_pref_2,MM,keep,M,2015-05-10,3.750684931506849,TRUE
190207_11_pref2,3,preference,7,true,Elephant,Mouse,t5,t2,left,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t2.png,0,9903,2019-02-07,mcc_kids_pref_2,MM,keep,M,2015-05-10,3.750684931506849,TRUE
190207_11_pref2,3,preference,8,false,Frog,NA,t6,t7,left,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t7.png,0,8571,2019-02-07,mcc_kids_pref_2,MM,keep,M,2015-05-10,3.750684931506849,TRUE
190207_12_pref2,3,preference,train,false,Elephant,Elephant,car,bear,left,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/car.png,1,10551,2019-02-07,mcc_kids_pref_2,MM,keep,M,2015-10-31,3.2739726027397262,TRUE
190207_12_pref2,3,preference,train,false,Pig,Elephant,duck,ball,right,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/ball.png,1,8042,2019-02-07,mcc_kids_pref_2,MM,keep,M,2015-10-31,3.2739726027397262,TRUE
190207_12_pref2,3,preference,1,false,Sheep,Elephant,t9,t11,right,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t11.png,1,11969,2019-02-07,mcc_kids_pref_2,MM,keep,M,2015-10-31,3.2739726027397262,TRUE
190207_12_pref2,3,preference,2,true,Beaver,Elephant,t6,t1,left,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t1.png,0,9076,2019-02-07,mcc_kids_pref_2,MM,keep,M,2015-10-31,3.2739726027397262,TRUE
190207_12_pref2,3,preference,3,true,Tiger,Monkey,t5,t15,left,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t5.png,1,8390,2019-02-07,mcc_kids_pref_2,MM,keep,M,2015-10-31,3.2739726027397262,TRUE
190207_12_pref2,3,preference,4,false,Cat,Bunny,t16,t4,right,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t4.png,1,9602,2019-02-07,mcc_kids_pref_2,MM,keep,M,2015-10-31,3.2739726027397262,TRUE
190207_12_pref2,3,preference,5,true,Pig,Bunny,t2,t17,left,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t17.png,0,8372,2019-02-07,mcc_kids_pref_2,MM,keep,M,2015-10-31,3.2739726027397262,TRUE
190207_12_pref2,3,preference,6,false,Mouse,Bear,t12,t8,right,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t12.png,0,14274,2019-02-07,mcc_kids_pref_2,MM,keep,M,2015-10-31,3.2739726027397262,TRUE
190207_12_pref2,3,preference,7,false,Dog,Bear,t3,t7,right,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t7.png,1,9028,2019-02-07,mcc_kids_pref_2,MM,keep,M,2015-10-31,3.2739726027397262,TRUE
190207_12_pref2,3,preference,8,true,Frog,Bear,t14,t10,left,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t10.png,0,8071,2019-02-07,mcc_kids_pref_2,MM,keep,M,2015-10-31,3.2739726027397262,TRUE
190208_1_pref2,3,preference,train,false,Elephant,Pig,car,bear,left,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/car.png,1,9162,2019-02-08,mcc_kids_pref_2,MM,keep,F,2015-07-19,3.5616438356164384,TRUE
190208_1_pref2,3,preference,train,false,Pig,Pig,duck,ball,right,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/ball.png,1,11030,2019-02-08,mcc_kids_pref_2,MM,keep,F,2015-07-19,3.5616438356164384,TRUE
190208_1_pref2,3,preference,1,true,Bunny,Pig,t9,t14,left,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t14.png,0,15190,2019-02-08,mcc_kids_pref_2,MM,keep,F,2015-07-19,3.5616438356164384,TRUE
190208_1_pref2,3,preference,2,false,Cat,Frog,t3,t15,right,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t3.png,0,15222,2019-02-08,mcc_kids_pref_2,MM,keep,F,2015-07-19,3.5616438356164384,TRUE
190208_1_pref2,3,preference,3,false,Beaver,Frog,t17,t5,right,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t5.png,1,13406,2019-02-08,mcc_kids_pref_2,MM,keep,F,2015-07-19,3.5616438356164384,TRUE
190208_1_pref2,3,preference,4,true,Tiger,Frog,t16,t2,left,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t2.png,0,14555,2019-02-08,mcc_kids_pref_2,MM,keep,F,2015-07-19,3.5616438356164384,TRUE
190208_1_pref2,3,preference,5,true,Monkey,Dog,t1,t6,right,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t6.png,1,19239,2019-02-08,mcc_kids_pref_2,MM,keep,F,2015-07-19,3.5616438356164384,TRUE
190208_1_pref2,3,preference,6,false,Bear,Elephant,t4,t7,left,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t4.png,1,21594,2019-02-08,mcc_kids_pref_2,MM,keep,F,2015-07-19,3.5616438356164384,TRUE
190208_1_pref2,3,preference,7,false,Mouse,Elephant,t12,t8,right,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t8.png,1,12907,2019-02-08,mcc_kids_pref_2,MM,keep,F,2015-07-19,3.5616438356164384,TRUE
190208_1_pref2,3,preference,8,true,Sheep,Elephant,t10,t11,left,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t11.png,0,20933,2019-02-08,mcc_kids_pref_2,MM,keep,F,2015-07-19,3.5616438356164384,TRUE
190208_2_pref2,4,preference,train,false,Elephant,Tiger,car,bear,left,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/car.png,1,8651,2019-02-08,mcc_kids_pref_2,MM,keep,F,2014-09-10,4.416438356164384,TRUE
190208_2_pref2,4,preference,train,false,Pig,Tiger,duck,ball,right,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/ball.png,1,8190,2019-02-08,mcc_kids_pref_2,MM,keep,F,2014-09-10,4.416438356164384,TRUE
190208_2_pref2,4,preference,1,true,Pig,Tiger,t4,t2,right,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t4.png,0,16917,2019-02-08,mcc_kids_pref_2,MM,keep,F,2014-09-10,4.416438356164384,TRUE
190208_2_pref2,4,preference,2,false,Sheep,Cat,t11,t12,right,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t12.png,1,8859,2019-02-08,mcc_kids_pref_2,MM,keep,F,2014-09-10,4.416438356164384,TRUE
190208_2_pref2,4,preference,3,false,Mouse,Cat,t14,t15,left,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t14.png,1,9223,2019-02-08,mcc_kids_pref_2,MM,keep,F,2014-09-10,4.416438356164384,TRUE
190208_2_pref2,4,preference,4,true,Elephant,Cat,t17,t8,left,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t8.png,0,9506,2019-02-08,mcc_kids_pref_2,MM,keep,F,2014-09-10,4.416438356164384,TRUE
190208_2_pref2,4,preference,5,false,Frog,Dog,t9,t7,right,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t7.png,1,9722,2019-02-08,mcc_kids_pref_2,MM,keep,F,2014-09-10,4.416438356164384,TRUE
190208_2_pref2,4,preference,6,true,Beaver,Dog,t10,t3,right,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t10.png,0,11266,2019-02-08,mcc_kids_pref_2,MM,keep,F,2014-09-10,4.416438356164384,TRUE
190208_2_pref2,4,preference,7,false,Bunny,Bear,t6,t5,left,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t5.png,0,8272,2019-02-08,mcc_kids_pref_2,MM,keep,F,2014-09-10,4.416438356164384,TRUE
190208_2_pref2,4,preference,8,true,Monkey,Bear,t16,t1,left,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t1.png,0,8191,2019-02-08,mcc_kids_pref_2,MM,keep,F,2014-09-10,4.416438356164384,TRUE
190208_3_pref2,4,preference,train,false,Elephant,Monkey,car,bear,left,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/car.png,1,9715,2019-02-08,mcc_kids_pref_2,MM,keep,M,2014-09-06,4.427397260273972,TRUE
190208_3_pref2,4,preference,train,false,Pig,Monkey,duck,ball,right,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/ball.png,1,8240,2019-02-08,mcc_kids_pref_2,MM,keep,M,2014-09-06,4.427397260273972,TRUE
190208_3_pref2,4,preference,1,false,Bunny,Monkey,t6,t7,left,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t6.png,1,17254,2019-02-08,mcc_kids_pref_2,MM,keep,M,2014-09-06,4.427397260273972,TRUE
190208_3_pref2,4,preference,2,true,Pig,Monkey,t10,t14,left,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t10.png,1,13704,2019-02-08,mcc_kids_pref_2,MM,keep,M,2014-09-06,4.427397260273972,TRUE
190208_3_pref2,4,preference,3,false,Sheep,Bear,t3,t1,right,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t1.png,1,9856,2019-02-08,mcc_kids_pref_2,MM,keep,M,2014-09-06,4.427397260273972,TRUE
190208_3_pref2,4,preference,4,true,Mouse,Bear,t9,t5,right,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t9.png,0,11084,2019-02-08,mcc_kids_pref_2,MM,keep,M,2014-09-06,4.427397260273972,TRUE
190208_3_pref2,4,preference,5,false,Elephant,Frog,t11,t2,left,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t11.png,1,12296,2019-02-08,mcc_kids_pref_2,MM,keep,M,2014-09-06,4.427397260273972,TRUE
190208_3_pref2,4,preference,6,true,Tiger,Frog,t8,t16,right,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t16.png,1,14271,2019-02-08,mcc_kids_pref_2,MM,keep,M,2014-09-06,4.427397260273972,TRUE
190208_3_pref2,4,preference,7,true,Beaver,Dog,t12,t17,left,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t12.png,1,10943,2019-02-08,mcc_kids_pref_2,MM,keep,M,2014-09-06,4.427397260273972,TRUE
190208_3_pref2,4,preference,8,false,Cat,NA,t4,t15,right,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t15.png,1,13637,2019-02-08,mcc_kids_pref_2,MM,keep,M,2014-09-06,4.427397260273972,TRUE
190213_1_pref2,4,preference,train,false,Elephant,Frog,car,bear,left,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/car.png,1,11225,2019-02-13,mcc_kids_pref_2,MM,keep,M,2014-12-18,4.158904109589041,TRUE
190213_1_pref2,4,preference,train,false,Pig,Frog,duck,ball,right,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/ball.png,1,8525,2019-02-13,mcc_kids_pref_2,MM,keep,M,2014-12-18,4.158904109589041,TRUE
190213_1_pref2,4,preference,1,true,Cat,Frog,t3,t7,right,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t3.png,0,19889,2019-02-13,mcc_kids_pref_2,MM,keep,M,2014-12-18,4.158904109589041,TRUE
190213_1_pref2,4,preference,2,false,Dog,Elephant,t10,t8,left,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t8.png,0,9847,2019-02-13,mcc_kids_pref_2,MM,keep,M,2014-12-18,4.158904109589041,TRUE
190213_1_pref2,4,preference,3,true,Bear,Elephant,t16,t9,left,http://langcog.stanford.edu/expts/mcc/experiments/kids_preference/images/t9.png,0,23361,2019-02-13,mcc_kids_pref_2,MM,keep,M,2014-12-18,4.158904109589041,TRUE
